1,-0.00320571,0,-0.794794,-0.0032025,-0.000133231,0,0.0151884,-0.0154548,6.88071,-7.52563,-7.20437,-6.71769,0
2,-0.00320571,0,-1.18288,-0.0031993,0.0191187,0,0.0307764,0.00746095,6.31731,-7.94279,-7.82052,-6.43718,0
3,-0.00427428,-0.240735,-0.919001,-0.00426361,0.0539587,-0.240735,0.0642175,0.0436998,6.20942,-7.88045,-7.70544,-6.25977,0
4,-0.00106857,0,-0.100293,-0.00105684,0.100257,0,0.110315,0.0901975,6.231,-7.86847,-7.53522,-6.42759,0
5,-0.00106857,-0.240735,0.495946,-0.00105578,0.118576,-0.240735,0.131499,0.105652,6.69851,-7.5544,-7.11087,-6.78242,0
6,-0.00213714,0,-0.255861,-0.00212223,0.106452,0,0.121374,0.0915299,7.07011,-7.30267,-6.81358,-6.92147,0
7,-0.00213714,-0.240735,-0.551661,-0.00212011,0.0977251,-0.240735,0.110449,0.0850015,6.72967,-7.63591,-7.29787,-6.58343,0
8,0.00106857,0,0.35468,0.00108451,0.109982,0,0.120308,0.099657,6.59062,-7.76298,-7.38658,-6.53788,0
9,0.00427428,0,1.55684,0.00428593,0.114579,0,0.1303,0.0988576,6.96462,-7.34342,-6.82078,-6.92147,0
10,0.00213714,-0.240735,0.875294,0.00214665,0.070879,-0.240735,0.092196,0.049562,7.6479,-6.81119,-6.15428,-7.29547,0
11,0.00534284,-0.240735,0.707355,0.005347,0.0147887,-0.240735,0.0326417,-0.00306432,7.28828,-7.08929,-6.86153,-7.05573,0
12,0.00534284,-0.240735,1.23626,0.00534166,-0.0295107,-0.240735,-0.0110582,-0.0479632,7.35541,-7.19958,-6.65535,-7.10128,0
13,0.00534284,-0.240735,0.757684,0.00533632,-0.0621524,-0.240735,-0.0439663,-0.0803384,7.32664,-7.07491,-6.50671,-7.30506,0
14,0.00534284,-0.240735,0.627326,0.00533099,-0.10019,-0.240735,-0.0810046,-0.119375,7.22355,-7.31945,-6.91907,-6.8903,0
15,0.00641141,-0.240735,0.874665,0.00639316,-0.1299,-0.240735,-0.114046,-0.145755,7.25711,-7.22115,-6.87112,-6.93106,0
16,0,0,-0.564575,-1.82368E-005,-0.152949,0,-0.136695,-0.169204,7.12046,-7.19718,-6.65775,-7.14204,0
17,-0.00106857,0,-1.74674,-0.00108572,-0.153016,0,-0.140825,-0.165207,6.49952,-7.94039,-7.58557,-6.37964,0
18,-0.00106857,0,-0.828034,-0.00108463,-0.103054,0,-0.0977917,-0.108317,6.07037,-8.14178,-8.27843,-5.96488,0
19,-0.00106857,-0.240735,-0.310501,-0.00108355,-0.0380375,-0.240735,-0.0283783,-0.0476968,6.05119,-7.98594,-7.64311,-6.45157,0
20,-0.00427428,0,-0.938993,-0.00428497,-0.000333078,0,0.0111914,-0.0118576,6.29333,-7.7438,-7.45371,-6.57384,0
21,-0.00427428,-0.240735,-1.27549,-0.00428069,0.030843,-0.240735,0.0410352,0.0206508,6.28375,-7.94519,-7.91642,-6.14949,0
22,-0.00534284,-0.240735,-0.997954,-0.00534391,0.0824035,-0.240735,0.0881991,0.076608,6.06797,-8.10102,-7.76777,-6.19744,0
23,-0.00427428,0,-0.708123,-0.00427107,0.133897,0,0.144289,0.123505,6.09674,-7.99553,-7.69105,-6.38444,0
24,0,0,0.685727,3.20533E-006,0.172002,0,0.182394,0.161609,6.49472,-7.75339,-7.63591,-6.37245,0
25,0.00213714,0,1.59367,0.0021382,0.170336,0,0.18679,0.153882,7.1732,-7.14683,-6.71529,-7.05093,0
26,0.00320571,0,1.34218,0.00320357,0.129834,0,0.151217,0.10845,7.34342,-7.00538,-6.33649,-7.47289,0
27,0.00213714,0,0.599931,0.00213286,0.0583553,0,0.0780735,0.0386371,7.81093,-6.92147,-6.33649,-7.3626,0
28,0.00961712,0,1.9595,0.00960324,0.01299,0,0.0285115,-0.00253139,7.35301,-7.29068,-6.87112,-6.97901,0
29,0.00534284,0,1.87689,0.00532364,-0.055291,0,-0.032242,-0.07834,7.8325,-6.64336,-5.86179,-7.52323,0
30,0.00534284,0,0.157558,0.00531832,-0.11691,0,-0.0967259,-0.137095,7.49686,-6.92387,-6.5163,-7.39137,0
31,0.00641141,-0.240735,0.790551,0.0063805,-0.167338,-0.240735,-0.151217,-0.183459,7.0821,-7.22115,-7.45371,-6.76563,0
32,0,0,-0.522236,-3.08811E-005,-0.190521,0,-0.172401,-0.20864,7.30506,-7.15882,-6.48034,-7.14443,0
33,0,-0.240735,-1.39381,-3.08502E-005,-0.178996,-0.240735,-0.168271,-0.189721,6.37245,-8.00033,-7.78695,-6.37725,0
34,-0.00106857,0,-0.591386,-0.00109832,-0.137761,0,-0.1299,-0.145622,6.12791,-8.08184,-8.19692,-6.0464,0
35,-0.00106857,0,-0.368634,-0.00109722,-0.0817374,0,-0.0735436,-0.0899311,6.19744,-7.78456,-7.48967,-6.49712,0
36,-0.00534284,1.44441,-1.12854,-0.00536613,-0.0522933,1.44441,-0.0413017,-0.0632848,6.43479,-7.78216,-7.4633,-6.38444,0
37,-0.00534284,1.44441,-1.54615,-0.00536077,-0.0177198,1.44441,-0.00812711,-0.0273124,6.14469,-7.86847,-8.0291,-5.98167,0
38,-0.00854855,1.44441,-1.60063,-0.00855791,0.0401692,1.44441,0.0472971,0.0330413,5.77069,-8.14897,-7.84449,-6.13031,0
39,-0.00641141,1.44441,-1.24039,-0.00641436,0.109916,1.44441,0.118842,0.100989,5.88097,-8.08664,-7.99313,-5.98406,0
40,-0.00213714,1.68514,0.656673,-0.00213794,0.169537,1.68514,0.176665,0.162409,6.18545,-7.92121,-7.73661,-6.22141,0
41,-0.00320571,1.68514,0.702931,-0.0032033,0.1738,1.68514,0.190387,0.157213,7.01497,-7.04854,-6.60261,-7.01737,0
42,-0.00427428,1.44441,-0.493789,-0.0042676,0.142158,1.44441,0.159877,0.124438,7.05813,-7.19478,-6.85914,-6.92387,0
43,-0.00427428,1.44441,-0.716703,-0.00426334,0.124638,1.44441,0.134963,0.114312,6.85194,-7.68626,-7.52563,-6.48034,0
44,0.00534284,1.44441,1.79567,0.00534843,0.149086,1.44441,0.156813,0.141358,6.49712,-7.77017,-7.43213,-6.55226,0
45,0.00213714,0.96294,2.18299,0.00214058,0.11711,0.96294,0.13976,0.0944609,7.71743,-6.48753,-5.89775,-7.61673,0
46,0.00320571,0.96294,0.454707,0.00320594,0.0401692,0.96294,0.0636845,0.0166539,7.76298,-6.66494,-6.18065,-7.69345,0
47,0.00213714,0.722205,0.356003,0.00213524,-0.0274456,0.722205,-0.0111914,-0.0436998,7.40576,-7.30267,-7.22595,-6.93346,0
48,0.00534284,0.96294,0.864775,0.00533561,-0.046964,0.96294,-0.0341072,-0.0598208,7.01018,-7.41535,-6.65056,-6.991,0
49,0.00213714,0.722205,0.601028,0.00212777,-0.0662825,0.722205,-0.0480965,-0.0844686,7.00059,-7.40336,-6.69851,-7.07011,0
50,0.00213714,0.722205,-0.257599,0.00212565,-0.0969923,0.722205,-0.0823369,-0.111648,7.12525,-7.24273,-6.9862,-6.8016,0
51,0.00641141,0.722205,1.20985,0.00639352,-0.0975253,0.722205,-0.0847351,-0.110315,6.83276,-7.64071,-7.30986,-6.46595,0
52,0,0.722205,0.283458,-1.78716E-005,-0.120708,0.722205,-0.102855,-0.13856,7.3626,-6.83516,-6.29573,-7.178,0
53,-0.00106857,0.48147,-1.39915,-0.00108535,-0.137828,0.48147,-0.124704,-0.150951,6.74166,-7.58557,-7.51125,-6.75844,0
54,0.00213714,0.48147,0.156973,0.00211823,-0.119375,0.48147,-0.111914,-0.126836,6.22381,-7.89724,-8.05787,-6.05119,0
55,0.00106857,0.48147,0.750235,0.00104861,-0.0816708,0.48147,-0.0684809,-0.0948606,6.69851,-7.40815,-6.72967,-6.77522,0
56,-0.00320571,0.48147,-0.812348,-0.00322244,-0.0849349,0.48147,-0.0679479,-0.101922,6.7944,-7.25472,-6.8903,-6.82317,0
57,-0.00320571,3.12955,-1.25394,-0.00321922,-0.0846018,3.12955,-0.0738101,-0.0953936,6.44917,-7.74859,-7.78695,-6.17346,0
58,-0.00427428,3.12955,-0.775325,-0.0042835,-0.0386371,3.12955,-0.0321087,-0.0451654,6.24778,-7.98354,-7.58317,-6.01043,0
59,-0.00747998,3.37029,-1.46704,-0.00748172,0.0211838,3.37029,0.0315758,0.0107917,6.00804,-7.99313,-7.72462,-6.26696,0
60,-0.00641141,3.37029,-1.34588,-0.00640674,0.0841355,3.37029,0.0900643,0.0782067,5.73233,-8.125,-8.499,-5.91454,0
61,-0.00534284,3.12955,-0.358246,-0.00533284,0.150418,3.12955,0.158012,0.142824,5.92413,-7.97875,-7.89724,-6.12791,0
62,-0.00534284,2.88882,-0.246294,-0.00532751,0.195517,2.88882,0.206375,0.184658,6.45396,-7.82531,-7.18999,-6.48273,0
63,-0.00534284,2.88882,-0.456501,-0.00532218,0.216434,2.88882,0.228891,0.203977,6.5139,-7.51604,-7.40815,-6.52589,0
64,0.00213714,3.12955,1.30479,0.00215564,0.225427,3.12955,0.235953,0.214902,6.62658,-7.54481,-7.29308,-6.54747,0
65,0.00427428,1.68514,2.68297,0.00428849,0.202911,1.68514,0.220231,0.185591,7.47289,-7.07011,-6.25258,-7.48487,0
66,0.00534284,1.68514,1.92582,0.00535171,0.130167,1.68514,0.151217,0.109116,7.82531,-6.5163,-5.87378,-7.65749,0
67,0.00106857,1.68514,0.240139,0.00107635,0.0378377,1.68514,0.057023,0.0186524,7.86847,-6.69851,-6.50191,-7.30746,0
68,0.0106857,1.44441,1.70798,0.0106828,-0.00353063,1.44441,0.00945942,-0.0165207,7.15882,-7.41774,-7.06532,-6.84475,0
69,0.00961712,0.96294,3.21299,0.00960461,-0.0472305,0.96294,-0.0243813,-0.0700796,7.67667,-6.96223,-5.86898,-7.39856,0
70,0.00961712,0.96294,1.70148,0.00959501,-0.147887,0.96294,-0.116577,-0.179196,8.36474,-6.37964,-5.09221,-8.20891,0
71,0.0117543,0.96294,2.02478,0.0117204,-0.255204,0.96294,-0.233554,-0.276855,7.75339,-6.8951,-6.60261,-7.01257,0
72,0.00106857,0.96294,-0.374696,0.00103369,-0.354861,0.96294,-0.329214,-0.380508,8.31439,-6.62418,-5.84021,-7.24752,0
73,-0.00320571,7.46278,-3.01987,-0.00323734,-0.372981,7.46278,-0.360657,-0.385305,6.35087,-7.51604,-7.96676,-6.59302,0
74,-0.00213714,7.22205,-1.52457,-0.00216661,-0.31336,7.22205,-0.312427,-0.314292,5.55252,-9.04562,-8.873,-5.23605,0
75,-0.00320571,7.22205,-0.365474,-0.00323194,-0.196383,7.22205,-0.190254,-0.202511,5.71315,-7.86607,-8.13698,-5.95529,0
76,-0.01496,7.22205,-3.16047,-0.0149712,-0.143157,7.22205,-0.1303,-0.156014,6.11592,-7.97875,-7.34103,-6.38684,0
77,-0.01496,6.01837,-4,-0.0149563,-0.0480299,6.01837,-0.0479632,-0.0480965,4.83328,-8.95931,-9.5371,-5.22167,0
78,-0.0160285,6.49984,-2.11458,-0.0160088,0.110848,6.49984,0.103787,0.11791,4.82849,-9.02404,-9.29016,-4.68943,0
79,-0.0160285,6.25911,-1.58927,-0.0159928,0.266462,6.25911,0.269793,0.263132,5.21208,-8.13938,-7.84929,-5.74192,0
80,-0.00961712,6.25911,0.348402,-0.00957182,0.355594,6.25911,0.358792,0.352397,5.5669,-8.33837,-7.9308,-6.20703,0
81,-0.00641141,2.40735,1.98082,-0.00635975,0.396096,2.40735,0.415948,0.376245,6.8016,-7.2715,-7.11327,-6.9862,0
82,-0.00427428,2.16661,1.80634,-0.00421839,0.311095,2.16661,0.33521,0.28698,7.739,-6.54986,-5.86179,-7.57598,0
83,-0.00641141,2.16661,0.630199,-0.00634918,0.228425,2.16661,0.25274,0.20411,7.94758,-6.73687,-6.10154,-7.49207,0
84,0.00534284,1.68514,2.6317,0.00539968,0.155348,1.68514,0.171602,0.139093,7.42733,-7.34342,-6.86873,-6.94065,0
85,0.00854855,0,4,0.00859679,0.0657496,0,0.0888652,0.042634,8.28802,-6.4204,-5.78507,-7.87566,0
86,0.00961712,0,2.37285,0.0096557,-0.0738767,0,-0.0365054,-0.111248,8.74114,-5.91693,-4.59833,-8.686,0
