1,0,-0.0406323
2,0,-0.0406323
3,0,-0.0361176
4,0,-0.0361176
5,0,-0.0541764
6,0,-0.0361176
7,0,-0.0406323
8,0,-0.0406323
9,0,-0.0361176
10,0,-0.0406323
11,0,-0.045147
12,0,-0.0361176
13,0,-0.0496617
14,0,-0.0541764
15,0,-0.045147
16,0,-0.0406323
17,0,-0.0541764
18,0,-0.0586911
19,0,-0.0541764
20,0,-0.0361176
21,0,-0.0586911
22,0,-0.0316029
23,0,-0.045147
24,0,-0.0632058
25,0,-0.0361176
26,0,-0.045147
27,0,-0.0361176
28,0,-0.045147
29,0,-0.0361176
30,0,-0.0406323
31,0,-0.0496617
32,0,-0.0496617
33,0,-0.045147
34,0,-0.0270882
35,0,-0.045147
36,0,-0.0541764
37,0,-0.0541764
38,0,-0.0316029
39,0,-0.0406323
40,0,-0.0496617
41,0,-0.0406323
42,0,-0.0541764
43,0,-0.0496617
44,0,-0.0406323
45,0,-0.045147
46,0,-0.0406323
47,0,-0.045147
48,0,-0.0406323
49,0,-0.0406323
50,0,-0.0316029
51,0,-0.0496617
52,0,-0.0586911
53,0,-0.0541764
54,0,-0.0316029
55,0,-0.0406323
56,0,-0.0541764
57,0,-0.0316029
58,0,-0.0541764
59,0,-0.045147
60,0,-0.0361176
61,0,-0.0541764
62,0,-0.0541764
63,0,-0.0496617
64,0,-0.0361176
65,0,-0.0406323
66,0,-0.0270882
67,0,-0.0541764
68,0,-0.0361176
69,0,-0.045147
70,0,-0.0361176
71,0,-0.0361176
72,0,-0.0361176
73,0,-0.045147
74,0,-0.0496617
75,0,-0.045147
76,0,-0.0361176
77,0,-0.045147
78,0,-0.0541764
79,0,-0.0541764
80,-4,-0.0316029
81,-4,3.94585
82,-4,3.95488
83,-4,3.92779
84,-4,3.95939
85,-4,3.96842
86,-4,3.96391
87,-3.3089,3.90973
88,-2.33041,3.96391
89,-1.69748,2.22123
90,-1.43057,1.68398
91,-0.619825,1.64335
92,0.0365026,1.65689
93,0.59837,-0.103838
94,1.11893,-0.609484
95,1.58183,-0.510161
96,1.98419,-0.591426
97,2.4405,-2.13997
98,2.69949,-2.44245
99,2.90388,-2.48308
100,2.99358,-2.66819
101,3.21056,-3.03388
102,3.52208,-3.19641
103,3.50106,-3.2551
104,3.38568,-3.19641
105,3.47315,-3.43117
106,3.58941,-3.46729
107,3.36282,-3.51244
108,3.13046,-3.47632
109,2.96183,-3.16932
110,3.02258,-2.98422
111,2.82156,-2.99325
112,2.59551,-2.97067
113,2.48678,-2.6411
114,2.90466,-2.6411
115,2.60747,-2.54178
116,2.27751,-2.52823
117,2.13814,-2.27992
118,2.16789,-2.17157
119,1.81588,-2.18511
120,1.48359,-2.15351
121,1.12156,-1.46276
122,1.18907,-1.18285
123,0.928334,-1.16028
124,0.641904,-1.18285
125,0.401137,-0.68172
126,0.134587,-0.501132
127,-0.0289775,-0.424382
128,-0.0939131,-0.442441
129,-0.194256,0.0677205
130,-0.512007,0.162529
131,-0.630947,0.14447
132,-0.764435,0.162529
133,-0.727793,0.75847
134,-1.00524,0.668176
