1, 629,-6.87352,7.48248,7.13484,6.62658,0.013856,-0.0105253,-11468,12484,11904,11056,-104,79
2, 629,-6.91188,7.57118,7.25951,6.65535,0.0131899,-0.0101256,-11532,12632,12112,11104,-99,76
3, 629,-6.7033,7.46569,7.25232,6.52829,0.0209173,-0.00799387,-11184,12456,12100,10892,-157,60
4, 630,-6.84715,7.52083,7.2667,6.63138,0.0250475,-0.0021317,-11424,12548,12124,11064,-188,16
5, 628,-6.81838,7.50645,7.06292,6.66015,0.0242481,-0.00359724,-11376,12524,11784,11112,-182,27
6, 629,-6.91907,7.51364,7.13964,6.605,0.0221164,-0.00279786,-11544,12536,11912,11020,-166,21
7, 629,-6.85434,7.4633,7.19238,6.66734,0.0194518,-0.00652833,-11436,12452,12000,11124,-146,49
8, 631,-6.88551,7.50405,7.13245,6.68172,0.021317,-0.00826034,-11488,12520,11900,11148,-160,62
9, 631,-6.87112,7.40336,7.13245,6.65056,0.023049,-0.0106585,-11464,12352,11900,11096,-173,80
10, 631,-6.991,7.44651,7.19478,6.72967,0.0123905,-0.0119908,-11664,12424,12004,11228,-93,90
11, 627,-6.94305,7.40576,7.14443,6.66734,0.00692802,-0.0174533,-11584,12356,11920,11124,-52,131
12, 630,-6.80399,7.51125,7.21875,6.55945,0.00866003,-0.0182527,-11352,12532,12044,10944,-65,137
13, 631,-6.82797,7.41295,7.11327,6.65295,0.00746095,-0.0169204,-11392,12368,11868,11100,-56,127
14, 630,-6.87832,7.49207,7.14204,6.65056,0.0085268,-0.0153216,-11476,12500,11916,11096,-64,115
15, 629,-6.85194,7.53522,7.28828,6.6098,0.0107917,-0.0154548,-11432,12572,12160,11028,-81,116
16, 631,-6.82078,7.4609,7.25951,6.64576,0.0101256,-0.0154548,-11380,12448,12112,11088,-76,116
17, 629,-6.92387,7.52323,7.20677,6.73687,0.010392,-0.0162542,-11552,12552,12024,11240,-78,122
18, 629,-6.83037,7.51844,7.2691,6.64097,0.0111914,-0.0122573,-11396,12544,12128,11080,-84,92
19, 629,-6.79201,7.48248,7.18759,6.58822,0.0139893,-0.0127902,-11332,12484,11992,10992,-105,96
20, 627,-6.84955,7.53522,7.26431,6.62898,0.0203844,-0.00839357,-11428,12572,12120,11060,-153,63
21, 629,-6.85434,7.56159,7.26431,6.62658,0.0182527,-0.00479632,-11436,12616,12120,11056,-137,36
22, 629,-6.83756,7.45131,7.15882,6.64097,0.0197182,-0.00359724,-11408,12432,11944,11080,-148,27
23, 629,-6.94305,7.4561,7.10847,6.63138,0.0189188,-0.00599541,-11584,12440,11860,11064,-142,45
24, 632,-6.92626,7.51125,7.26191,6.66734,0.0182527,-0.00546248,-11556,12532,12116,11124,-137,41
25, 629,-6.94544,7.43692,7.0821,6.68652,0.0147887,-0.0119908,-11588,12408,11816,11156,-111,90
26, 629,-6.91188,7.48967,7.30986,6.61939,0.0129234,-0.0165207,-11532,12496,12196,11044,-97,124
27, 630,-6.85434,7.4633,7.18519,6.56185,0.00999234,-0.0134564,-11436,12452,11988,10948,-75,101
28, 629,-6.87832,7.48248,7.24033,6.62658,0.014389,-0.0107917,-11476,12484,12080,11056,-108,81
29, 629,-6.84235,7.51844,7.2739,6.61459,0.012657,-0.012657,-11416,12544,12136,11036,-95,95
30, 628,-6.84475,7.58077,7.16122,6.66734,0.0153216,-0.0135896,-11420,12648,11948,11124,-115,102
31, 629,-6.87832,7.53522,7.22834,6.62898,0.0130567,-0.0123905,-11476,12572,12060,11060,-98,93
32, 630,-6.92387,7.48967,7.15882,6.7009,0.0165207,-0.00866003,-11552,12496,11944,11180,-124,65
33, 631,-6.91428,7.4609,7.14443,6.75125,0.0157213,-0.010392,-11536,12448,11920,11264,-118,78
34, 629,-6.89989,7.45371,7.12765,6.64576,0.0146554,-0.0134564,-11512,12436,11892,11088,-110,101
35, 631,-6.85674,7.52563,7.14683,6.68412,0.012657,-0.0154548,-11440,12556,11924,11152,-95,116
36, 628,-6.88311,7.47528,7.14683,6.66015,0.00972588,-0.0150551,-11484,12472,11924,11112,-73,113
37, 629,-6.82797,7.50166,7.30027,6.7057,0.0118576,-0.0187856,-11392,12516,12180,11188,-89,141
38, 630,-6.88311,7.48248,7.30986,6.67453,0.013856,-0.010925,-11484,12484,12196,11136,-104,82
39, 631,-6.84955,7.49207,7.18999,6.60021,0.0166539,-0.00985911,-11428,12500,11996,11012,-125,74
40, 629,-6.90948,7.50645,7.23074,6.66254,0.0134564,-0.0117243,-11528,12524,12064,11116,-101,88
41, 628,-6.83756,7.54481,7.18759,6.62418,0.016121,-0.0114579,-11408,12588,11992,11052,-121,86
42, 630,-6.82078,7.48487,7.31705,6.6122,0.0170536,-0.0107917,-11380,12488,12208,11032,-128,81
43, 630,-6.90229,7.46809,7.18279,6.66254,0.0150551,-0.0110582,-11516,12460,11984,11116,-113,83
44, 629,-6.86153,7.45131,7.13484,6.62418,0.0157213,-0.00892649,-11448,12432,11904,11052,-118,67
45, 630,-6.85674,7.49926,7.24752,6.64336,0.0142557,-0.012657,-11440,12512,12092,11084,-107,95
46, 630,-6.92147,7.48967,7.18999,6.65056,0.0125237,-0.0127902,-11548,12496,11996,11096,-94,96
47, 630,-6.86873,7.48008,7.23074,6.59062,0.0141225,-0.0154548,-11460,12480,12064,10996,-106,116
48, 632,-6.85674,7.50885,7.2715,6.63377,0.0119908,-0.0122573,-11440,12528,12132,11068,-90,92
49, 629,-6.90469,7.4609,7.14443,6.65775,0.0110582,-0.012657,-11520,12448,11920,11108,-83,95
50, 630,-6.83996,7.51844,7.23793,6.56185,0.0125237,-0.0133231,-11412,12544,12076,10948,-94,100
51, 629,-6.8903,7.52323,7.22355,6.62179,0.0134564,-0.0118576,-11496,12552,12052,11048,-101,89
52, 628,-6.78242,7.56878,7.27629,6.61939,0.0157213,-0.0111914,-11316,12628,12140,11044,-118,84
53, 629,-6.84715,7.47289,7.26431,6.52589,0.0189188,-0.00812711,-11424,12468,12120,10888,-142,61
54, 630,-6.81119,7.54481,7.18999,6.64336,0.0215835,-0.00399694,-11364,12588,11996,11084,-162,30
55, 630,-6.86873,7.47289,7.23074,6.68412,0.0199847,-0.00546248,-11460,12468,12064,11152,-150,41
56, 629,-6.93106,7.44891,7.11566,6.62418,0.0157213,-0.00746095,-11564,12428,11872,11052,-118,56
57, 630,-6.85674,7.50645,7.1756,6.65775,0.0166539,-0.00812711,-11440,12524,11972,11108,-125,61
58, 629,-6.94065,7.48727,7.11566,6.67453,0.0129234,-0.0115911,-11580,12492,11872,11136,-97,87
59, 630,-6.83516,7.52083,7.26431,6.71529,0.0139893,-0.0157213,-11404,12548,12120,11204,-105,118
60, 629,-6.8951,7.38658,7.14923,6.63377,0.0105253,-0.0171868,-11504,12324,11928,11068,-79,129
61, 630,-6.85194,7.552,7.16361,6.56665,0.0106585,-0.0159877,-11432,12600,11952,10956,-80,120
62, 631,-6.94544,7.48967,7.33863,6.66254,0.0133231,-0.0130567,-11588,12496,12244,11116,-100,98
63, 630,-6.8927,7.44651,7.26431,6.64816,0.00799387,-0.0146554,-11500,12424,12120,11092,-60,110
64, 631,-6.86633,7.54001,7.2739,6.60261,0.0113247,-0.012657,-11456,12580,12136,11016,-85,95
65, 631,-6.89989,7.42973,7.16841,6.65775,0.010925,-0.0163874,-11512,12396,11960,11108,-82,123
66, 628,-6.81598,7.50645,7.2739,6.58583,0.0117243,-0.0146554,-11372,12524,12136,10988,-88,110
67, 631,-6.82317,7.56878,7.2715,6.605,0.0102588,-0.0118576,-11384,12628,12132,11020,-77,89
68, 631,-6.85194,7.50405,7.1756,6.65535,0.0157213,-0.00772741,-11432,12520,11972,11104,-118,58
69, 631,-6.96223,7.54721,7.25951,6.64097,0.0162542,-0.00826034,-11616,12592,12112,11080,-122,62
70, 630,-6.90708,7.4633,7.24273,6.69611,0.0170536,-0.0115911,-11524,12452,12084,11172,-128,87
71, 631,-6.92866,7.56878,7.24033,6.65775,0.0134564,-0.0106585,-11560,12628,12080,11108,-101,80
72, 631,-6.91188,7.45371,7.19238,6.66494,0.0115911,-0.0117243,-11532,12436,12000,11120,-87,88
